FromDeliverableID,SnapshotID,ArtifactName,FullPath,Exists,IsRerun
DEL-003-04,EST_DEL-003-04_2026-02-27_0841,WBS_CBS_Matrix.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-04_2026-02-27_0841/WBS_CBS_Matrix.csv,YES,NO
DEL-003-05,EST_DEL-003-05_2026-02-27_0833,Detail.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-05_2026-02-27_0833/Detail.csv,YES,NO
DEL-003-05,EST_DEL-003-05_2026-02-27_0833,Run_Context.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-05_2026-02-27_0833/Run_Context.md,YES,NO
DEL-003-05,EST_DEL-003-05_2026-02-27_0833,Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-05_2026-02-27_0833/Assumptions_Log.md,YES,NO
DEL-003-05,EST_DEL-003-05_2026-02-27_0833,QA_Report.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-05_2026-02-27_0833/QA_Report.md,YES,NO
DEL-003-05,EST_DEL-003-05_2026-02-27_0833,Items.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-05_2026-02-27_0833/Items.csv,YES,NO
DEL-003-05,EST_DEL-003-05_2026-02-27_0833,Summary.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-05_2026-02-27_0833/Summary.md,YES,NO
DEL-003-05,EST_DEL-003-05_2026-02-27_0833,Source_Index.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-05_2026-02-27_0833/Source_Index.md,YES,NO
DEL-003-05,EST_DEL-003-05_2026-02-27_0833,Decision_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-05_2026-02-27_0833/Decision_Log.md,YES,NO
DEL-003-05,EST_DEL-003-05_2026-02-27_0833,WBS_CBS_Matrix.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-05_2026-02-27_0833/WBS_CBS_Matrix.csv,YES,NO
DEL-003-06,EST_DEL-003-06_2026-02-27_0134,Detail.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-06_2026-02-27_0134/Detail.csv,YES,NO
DEL-003-06,EST_DEL-003-06_2026-02-27_0134,Run_Context.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-06_2026-02-27_0134/Run_Context.md,YES,NO
DEL-003-06,EST_DEL-003-06_2026-02-27_0134,Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-06_2026-02-27_0134/Assumptions_Log.md,YES,NO
DEL-003-06,EST_DEL-003-06_2026-02-27_0134,QA_Report.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-06_2026-02-27_0134/QA_Report.md,YES,NO
DEL-003-06,EST_DEL-003-06_2026-02-27_0134,Items.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-06_2026-02-27_0134/Items.csv,YES,NO
DEL-003-06,EST_DEL-003-06_2026-02-27_0134,Summary.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-06_2026-02-27_0134/Summary.md,YES,NO
DEL-003-06,EST_DEL-003-06_2026-02-27_0134,Source_Index.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-06_2026-02-27_0134/Source_Index.md,YES,NO
DEL-003-06,EST_DEL-003-06_2026-02-27_0134,Decision_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-06_2026-02-27_0134/Decision_Log.md,YES,NO
DEL-003-06,EST_DEL-003-06_2026-02-27_0134,WBS_CBS_Matrix.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-06_2026-02-27_0134/WBS_CBS_Matrix.csv,YES,NO
DEL-003-07,EST_DEL-003-07_2026-02-27_0841,Detail.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-07_2026-02-27_0841/Detail.csv,YES,NO
DEL-003-07,EST_DEL-003-07_2026-02-27_0841,Run_Context.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-07_2026-02-27_0841/Run_Context.md,YES,NO
DEL-003-07,EST_DEL-003-07_2026-02-27_0841,Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-07_2026-02-27_0841/Assumptions_Log.md,YES,NO
DEL-003-07,EST_DEL-003-07_2026-02-27_0841,QA_Report.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-07_2026-02-27_0841/QA_Report.md,YES,NO
DEL-003-07,EST_DEL-003-07_2026-02-27_0841,Items.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-07_2026-02-27_0841/Items.csv,YES,NO
DEL-003-07,EST_DEL-003-07_2026-02-27_0841,Summary.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-07_2026-02-27_0841/Summary.md,YES,NO
DEL-003-07,EST_DEL-003-07_2026-02-27_0841,Source_Index.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-07_2026-02-27_0841/Source_Index.md,YES,NO
DEL-003-07,EST_DEL-003-07_2026-02-27_0841,Decision_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-07_2026-02-27_0841/Decision_Log.md,YES,NO
DEL-003-07,EST_DEL-003-07_2026-02-27_0841,WBS_CBS_Matrix.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-07_2026-02-27_0841/WBS_CBS_Matrix.csv,YES,NO
DEL-004-01,EST_DEL-004-01_2026-02-26_2043,Detail.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-01_2026-02-26_2043/Detail.csv,YES,NO
DEL-004-01,EST_DEL-004-01_2026-02-26_2043,Run_Context.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-01_2026-02-26_2043/Run_Context.md,YES,NO
DEL-004-01,EST_DEL-004-01_2026-02-26_2043,Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-01_2026-02-26_2043/Assumptions_Log.md,YES,NO
DEL-004-01,EST_DEL-004-01_2026-02-26_2043,QA_Report.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-01_2026-02-26_2043/QA_Report.md,YES,NO
DEL-004-01,EST_DEL-004-01_2026-02-26_2043,Items.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-01_2026-02-26_2043/Items.csv,YES,NO
DEL-004-01,EST_DEL-004-01_2026-02-26_2043,Summary.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-01_2026-02-26_2043/Summary.md,YES,NO
DEL-004-01,EST_DEL-004-01_2026-02-26_2043,Source_Index.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-01_2026-02-26_2043/Source_Index.md,YES,NO
DEL-004-01,EST_DEL-004-01_2026-02-26_2043,Decision_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-01_2026-02-26_2043/Decision_Log.md,YES,NO
DEL-004-01,EST_DEL-004-01_2026-02-26_2043,WBS_CBS_Matrix.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-01_2026-02-26_2043/WBS_CBS_Matrix.csv,YES,NO
DEL-004-02,EST_DEL-004-02_2026-02-27_0833,Detail.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/Detail.csv,YES,NO
DEL-004-02,EST_DEL-004-02_2026-02-27_0833,Run_Context.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/Run_Context.md,YES,NO
DEL-004-02,EST_DEL-004-02_2026-02-27_0833,Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/Assumptions_Log.md,YES,NO
DEL-004-02,EST_DEL-004-02_2026-02-27_0833,QA_Report.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/QA_Report.md,YES,NO
DEL-004-02,EST_DEL-004-02_2026-02-27_0833,Items.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/Items.csv,YES,NO
DEL-004-02,EST_DEL-004-02_2026-02-27_0833,Summary.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/Summary.md,YES,NO
DEL-004-02,EST_DEL-004-02_2026-02-27_0833,Source_Index.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/Source_Index.md,YES,NO
DEL-004-02,EST_DEL-004-02_2026-02-27_0833,Decision_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/Decision_Log.md,YES,NO
DEL-004-02,EST_DEL-004-02_2026-02-27_0833,WBS_CBS_Matrix.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/WBS_CBS_Matrix.csv,YES,NO
DEL-004-03,EST_DEL-004-03_2026-02-27_0834,Detail.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-03_2026-02-27_0834/Detail.csv,YES,NO
DEL-004-03,EST_DEL-004-03_2026-02-27_0834,Run_Context.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-03_2026-02-27_0834/Run_Context.md,YES,NO
DEL-004-03,EST_DEL-004-03_2026-02-27_0834,Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-03_2026-02-27_0834/Assumptions_Log.md,YES,NO
DEL-004-03,EST_DEL-004-03_2026-02-27_0834,QA_Report.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-03_2026-02-27_0834/QA_Report.md,YES,NO
DEL-004-03,EST_DEL-004-03_2026-02-27_0834,Items.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-03_2026-02-27_0834/Items.csv,YES,NO
DEL-004-03,EST_DEL-004-03_2026-02-27_0834,Summary.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-03_2026-02-27_0834/Summary.md,YES,NO
DEL-004-03,EST_DEL-004-03_2026-02-27_0834,Source_Index.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-03_2026-02-27_0834/Source_Index.md,YES,NO
DEL-004-03,EST_DEL-004-03_2026-02-27_0834,Decision_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-03_2026-02-27_0834/Decision_Log.md,YES,NO
DEL-004-03,EST_DEL-004-03_2026-02-27_0834,WBS_CBS_Matrix.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-03_2026-02-27_0834/WBS_CBS_Matrix.csv,YES,NO
DEL-004-04,EST_DEL-004-04_2026-02-28_0809,Detail.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-04_2026-02-28_0809/Detail.csv,YES,YES
DEL-004-04,EST_DEL-004-04_2026-02-28_0809,Run_Context.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-04_2026-02-28_0809/Run_Context.md,YES,YES
DEL-004-04,EST_DEL-004-04_2026-02-28_0809,Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-04_2026-02-28_0809/Assumptions_Log.md,YES,YES
DEL-004-04,EST_DEL-004-04_2026-02-28_0809,QA_Report.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-04_2026-02-28_0809/QA_Report.md,YES,YES
DEL-004-04,EST_DEL-004-04_2026-02-28_0809,Items.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-04_2026-02-28_0809/Items.csv,YES,YES
DEL-004-04,EST_DEL-004-04_2026-02-28_0809,Summary.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-04_2026-02-28_0809/Summary.md,YES,YES
DEL-004-04,EST_DEL-004-04_2026-02-28_0809,Source_Index.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-04_2026-02-28_0809/Source_Index.md,YES,YES
DEL-004-04,EST_DEL-004-04_2026-02-28_0809,Decision_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-04_2026-02-28_0809/Decision_Log.md,YES,YES
DEL-004-04,EST_DEL-004-04_2026-02-28_0809,WBS_CBS_Matrix.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-04_2026-02-28_0809/WBS_CBS_Matrix.csv,YES,YES
DEL-004-05,EST_DEL-004-05_2026-02-27_0630,Detail.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-05_2026-02-27_0630/Detail.csv,YES,NO
DEL-004-05,EST_DEL-004-05_2026-02-27_0630,Run_Context.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-05_2026-02-27_0630/Run_Context.md,YES,NO
DEL-004-05,EST_DEL-004-05_2026-02-27_0630,Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-05_2026-02-27_0630/Assumptions_Log.md,YES,NO
DEL-004-05,EST_DEL-004-05_2026-02-27_0630,QA_Report.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-05_2026-02-27_0630/QA_Report.md,YES,NO
DEL-004-05,EST_DEL-004-05_2026-02-27_0630,Items.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-05_2026-02-27_0630/Items.csv,YES,NO
DEL-004-05,EST_DEL-004-05_2026-02-27_0630,Summary.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-05_2026-02-27_0630/Summary.md,YES,NO
DEL-004-05,EST_DEL-004-05_2026-02-27_0630,Source_Index.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-05_2026-02-27_0630/Source_Index.md,YES,NO
DEL-004-05,EST_DEL-004-05_2026-02-27_0630,Decision_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-05_2026-02-27_0630/Decision_Log.md,YES,NO
DEL-004-05,EST_DEL-004-05_2026-02-27_0630,WBS_CBS_Matrix.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-05_2026-02-27_0630/WBS_CBS_Matrix.csv,YES,NO
DEL-004-06,EST_DEL-004-06_2026-02-27_0833,Detail.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Detail.csv,YES,NO
DEL-004-06,EST_DEL-004-06_2026-02-27_0833,Run_Context.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Run_Context.md,YES,NO
DEL-004-06,EST_DEL-004-06_2026-02-27_0833,Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Assumptions_Log.md,YES,NO
DEL-004-06,EST_DEL-004-06_2026-02-27_0833,QA_Report.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/QA_Report.md,YES,NO
DEL-004-06,EST_DEL-004-06_2026-02-27_0833,Items.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Items.csv,YES,NO
DEL-004-06,EST_DEL-004-06_2026-02-27_0833,Summary.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Summary.md,YES,NO
DEL-004-06,EST_DEL-004-06_2026-02-27_0833,Source_Index.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Source_Index.md,YES,NO
DEL-004-06,EST_DEL-004-06_2026-02-27_0833,Decision_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Decision_Log.md,YES,NO
DEL-004-06,EST_DEL-004-06_2026-02-27_0833,WBS_CBS_Matrix.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/WBS_CBS_Matrix.csv,YES,NO
DEL-004-07,EST_DEL-004-07_2026-02-28_0810,Detail.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-07_2026-02-28_0810/Detail.csv,YES,YES
DEL-004-07,EST_DEL-004-07_2026-02-28_0810,Run_Context.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-07_2026-02-28_0810/Run_Context.md,YES,YES
DEL-004-07,EST_DEL-004-07_2026-02-28_0810,Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-07_2026-02-28_0810/Assumptions_Log.md,YES,YES
DEL-004-07,EST_DEL-004-07_2026-02-28_0810,QA_Report.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-07_2026-02-28_0810/QA_Report.md,YES,YES
DEL-004-07,EST_DEL-004-07_2026-02-28_0810,Items.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-07_2026-02-28_0810/Items.csv,YES,YES
DEL-004-07,EST_DEL-004-07_2026-02-28_0810,Summary.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-07_2026-02-28_0810/Summary.md,YES,YES
DEL-004-07,EST_DEL-004-07_2026-02-28_0810,Source_Index.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-07_2026-02-28_0810/Source_Index.md,YES,YES
DEL-004-07,EST_DEL-004-07_2026-02-28_0810,Decision_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-07_2026-02-28_0810/Decision_Log.md,YES,YES
DEL-004-07,EST_DEL-004-07_2026-02-28_0810,WBS_CBS_Matrix.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-07_2026-02-28_0810/WBS_CBS_Matrix.csv,YES,YES
DEL-004-08,EST_DEL-004-08_2026-02-27_0600,Detail.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Detail.csv,YES,NO
DEL-004-08,EST_DEL-004-08_2026-02-27_0600,Run_Context.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Run_Context.md,YES,NO
DEL-004-08,EST_DEL-004-08_2026-02-27_0600,Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Assumptions_Log.md,YES,NO
DEL-004-08,EST_DEL-004-08_2026-02-27_0600,QA_Report.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/QA_Report.md,YES,NO
DEL-004-08,EST_DEL-004-08_2026-02-27_0600,Items.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Items.csv,YES,NO
DEL-004-08,EST_DEL-004-08_2026-02-27_0600,Summary.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Summary.md,YES,NO
DEL-004-08,EST_DEL-004-08_2026-02-27_0600,Source_Index.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Source_Index.md,YES,NO
DEL-004-08,EST_DEL-004-08_2026-02-27_0600,Decision_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Decision_Log.md,YES,NO
DEL-004-08,EST_DEL-004-08_2026-02-27_0600,WBS_CBS_Matrix.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/WBS_CBS_Matrix.csv,YES,NO
DEL-004-09,EST_DEL-004-09_2026-02-27_0141,Detail.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Detail.csv,YES,NO
DEL-004-09,EST_DEL-004-09_2026-02-27_0141,Run_Context.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Run_Context.md,YES,NO
DEL-004-09,EST_DEL-004-09_2026-02-27_0141,Assumptions_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Assumptions_Log.md,YES,NO
DEL-004-09,EST_DEL-004-09_2026-02-27_0141,QA_Report.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/QA_Report.md,YES,NO
DEL-004-09,EST_DEL-004-09_2026-02-27_0141,Items.csv,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Items.csv,YES,NO
DEL-004-09,EST_DEL-004-09_2026-02-27_0141,Summary.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Summary.md,YES,NO
DEL-004-09,EST_DEL-004-09_2026-02-27_0141,Source_Index.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Source_Index.md,YES,NO
DEL-004-09,EST_DEL-004-09_2026-02-27_0141,Decision_Log.md,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Decision_Log.md,YES,NO
