SourcePath,ArtifactType,FromDeliverableID,SnapshotID
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-06_2026-02-27_0134/Run_Context.md,Run_Context,DEL-003-06,EST_DEL-003-06_2026-02-27_0134
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-06_2026-02-27_0134/Assumptions_Log.md,Assumptions_Log,DEL-003-06,EST_DEL-003-06_2026-02-27_0134
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-06_2026-02-27_0134/QA_Report.md,QA_Report,DEL-003-06,EST_DEL-003-06_2026-02-27_0134
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-07_2026-02-27_0841/Detail.csv,Detail,DEL-003-07,EST_DEL-003-07_2026-02-27_0841
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-07_2026-02-27_0841/Run_Context.md,Run_Context,DEL-003-07,EST_DEL-003-07_2026-02-27_0841
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-07_2026-02-27_0841/Assumptions_Log.md,Assumptions_Log,DEL-003-07,EST_DEL-003-07_2026-02-27_0841
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-003-07_2026-02-27_0841/QA_Report.md,QA_Report,DEL-003-07,EST_DEL-003-07_2026-02-27_0841
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-01_2026-02-26_2043/Detail.csv,Detail,DEL-004-01,EST_DEL-004-01_2026-02-26_2043
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-01_2026-02-26_2043/Run_Context.md,Run_Context,DEL-004-01,EST_DEL-004-01_2026-02-26_2043
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-01_2026-02-26_2043/Assumptions_Log.md,Assumptions_Log,DEL-004-01,EST_DEL-004-01_2026-02-26_2043
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-01_2026-02-26_2043/QA_Report.md,QA_Report,DEL-004-01,EST_DEL-004-01_2026-02-26_2043
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/Detail.csv,Detail,DEL-004-02,EST_DEL-004-02_2026-02-27_0833
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/Run_Context.md,Run_Context,DEL-004-02,EST_DEL-004-02_2026-02-27_0833
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/Assumptions_Log.md,Assumptions_Log,DEL-004-02,EST_DEL-004-02_2026-02-27_0833
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/QA_Report.md,QA_Report,DEL-004-02,EST_DEL-004-02_2026-02-27_0833
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-02_2026-02-27_0833/Risk_Register.md,Risk_Register,DEL-004-02,EST_DEL-004-02_2026-02-27_0833
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-03_2026-02-27_0834/Detail.csv,Detail,DEL-004-03,EST_DEL-004-03_2026-02-27_0834
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-03_2026-02-27_0834/Run_Context.md,Run_Context,DEL-004-03,EST_DEL-004-03_2026-02-27_0834
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-03_2026-02-27_0834/Assumptions_Log.md,Assumptions_Log,DEL-004-03,EST_DEL-004-03_2026-02-27_0834
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-03_2026-02-27_0834/QA_Report.md,QA_Report,DEL-004-03,EST_DEL-004-03_2026-02-27_0834
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-04_2026-02-28_0809/Detail.csv,Detail,DEL-004-04,EST_DEL-004-04_2026-02-28_0809
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-04_2026-02-28_0809/Run_Context.md,Run_Context,DEL-004-04,EST_DEL-004-04_2026-02-28_0809
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-04_2026-02-28_0809/Assumptions_Log.md,Assumptions_Log,DEL-004-04,EST_DEL-004-04_2026-02-28_0809
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-04_2026-02-28_0809/QA_Report.md,QA_Report,DEL-004-04,EST_DEL-004-04_2026-02-28_0809
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-05_2026-02-27_0630/Detail.csv,Detail,DEL-004-05,EST_DEL-004-05_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-05_2026-02-27_0630/Run_Context.md,Run_Context,DEL-004-05,EST_DEL-004-05_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-05_2026-02-27_0630/Assumptions_Log.md,Assumptions_Log,DEL-004-05,EST_DEL-004-05_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-05_2026-02-27_0630/QA_Report.md,QA_Report,DEL-004-05,EST_DEL-004-05_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Detail.csv,Detail,DEL-004-06,EST_DEL-004-06_2026-02-27_0833
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Run_Context.md,Run_Context,DEL-004-06,EST_DEL-004-06_2026-02-27_0833
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Assumptions_Log.md,Assumptions_Log,DEL-004-06,EST_DEL-004-06_2026-02-27_0833
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/QA_Report.md,QA_Report,DEL-004-06,EST_DEL-004-06_2026-02-27_0833
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-07_2026-02-28_0810/Detail.csv,Detail,DEL-004-07,EST_DEL-004-07_2026-02-28_0810
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-07_2026-02-28_0810/Run_Context.md,Run_Context,DEL-004-07,EST_DEL-004-07_2026-02-28_0810
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-07_2026-02-28_0810/Assumptions_Log.md,Assumptions_Log,DEL-004-07,EST_DEL-004-07_2026-02-28_0810
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-07_2026-02-28_0810/QA_Report.md,QA_Report,DEL-004-07,EST_DEL-004-07_2026-02-28_0810
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Detail.csv,Detail,DEL-004-08,EST_DEL-004-08_2026-02-27_0600
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Run_Context.md,Run_Context,DEL-004-08,EST_DEL-004-08_2026-02-27_0600
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Assumptions_Log.md,Assumptions_Log,DEL-004-08,EST_DEL-004-08_2026-02-27_0600
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/QA_Report.md,QA_Report,DEL-004-08,EST_DEL-004-08_2026-02-27_0600
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Risk_Register.md,Risk_Register,DEL-004-08,EST_DEL-004-08_2026-02-27_0600
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Detail.csv,Detail,DEL-004-09,EST_DEL-004-09_2026-02-27_0141
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Run_Context.md,Run_Context,DEL-004-09,EST_DEL-004-09_2026-02-27_0141
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Assumptions_Log.md,Assumptions_Log,DEL-004-09,EST_DEL-004-09_2026-02-27_0141
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/QA_Report.md,QA_Report,DEL-004-09,EST_DEL-004-09_2026-02-27_0141
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-01_2026-02-27_0539/Detail.csv,Detail,DEL-005-01,EST_DEL-005-01_2026-02-27_0539
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-01_2026-02-27_0539/Run_Context.md,Run_Context,DEL-005-01,EST_DEL-005-01_2026-02-27_0539
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-01_2026-02-27_0539/Assumptions_Log.md,Assumptions_Log,DEL-005-01,EST_DEL-005-01_2026-02-27_0539
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-01_2026-02-27_0539/QA_Report.md,QA_Report,DEL-005-01,EST_DEL-005-01_2026-02-27_0539
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-02_2026-02-26_2246/Detail.csv,Detail,DEL-005-02,EST_DEL-005-02_2026-02-26_2246
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-02_2026-02-26_2246/Run_Context.md,Run_Context,DEL-005-02,EST_DEL-005-02_2026-02-26_2246
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-02_2026-02-26_2246/Assumptions_Log.md,Assumptions_Log,DEL-005-02,EST_DEL-005-02_2026-02-26_2246
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-02_2026-02-26_2246/QA_Report.md,QA_Report,DEL-005-02,EST_DEL-005-02_2026-02-26_2246
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-02_2026-02-26_2246/Risk_Register.md,Risk_Register,DEL-005-02,EST_DEL-005-02_2026-02-26_2246
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-03_2026-02-27_0600/Detail.csv,Detail,DEL-005-03,EST_DEL-005-03_2026-02-27_0600
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-03_2026-02-27_0600/Run_Context.md,Run_Context,DEL-005-03,EST_DEL-005-03_2026-02-27_0600
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-03_2026-02-27_0600/Assumptions_Log.md,Assumptions_Log,DEL-005-03,EST_DEL-005-03_2026-02-27_0600
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-03_2026-02-27_0600/QA_Report.md,QA_Report,DEL-005-03,EST_DEL-005-03_2026-02-27_0600
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-04_2026-02-27_0546/Detail.csv,Detail,DEL-005-04,EST_DEL-005-04_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-04_2026-02-27_0546/Run_Context.md,Run_Context,DEL-005-04,EST_DEL-005-04_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-04_2026-02-27_0546/Assumptions_Log.md,Assumptions_Log,DEL-005-04,EST_DEL-005-04_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-04_2026-02-27_0546/QA_Report.md,QA_Report,DEL-005-04,EST_DEL-005-04_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-05_2026-02-27_0630/Detail.csv,Detail,DEL-005-05,EST_DEL-005-05_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-05_2026-02-27_0630/Run_Context.md,Run_Context,DEL-005-05,EST_DEL-005-05_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-05_2026-02-27_0630/Assumptions_Log.md,Assumptions_Log,DEL-005-05,EST_DEL-005-05_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-05_2026-02-27_0630/QA_Report.md,QA_Report,DEL-005-05,EST_DEL-005-05_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-06_2026-02-27_0546/Detail.csv,Detail,DEL-005-06,EST_DEL-005-06_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-06_2026-02-27_0546/Run_Context.md,Run_Context,DEL-005-06,EST_DEL-005-06_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-06_2026-02-27_0546/Assumptions_Log.md,Assumptions_Log,DEL-005-06,EST_DEL-005-06_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-06_2026-02-27_0546/QA_Report.md,QA_Report,DEL-005-06,EST_DEL-005-06_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-07_2026-02-27_0547/Detail.csv,Detail,DEL-005-07,EST_DEL-005-07_2026-02-27_0547
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-07_2026-02-27_0547/Run_Context.md,Run_Context,DEL-005-07,EST_DEL-005-07_2026-02-27_0547
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-07_2026-02-27_0547/Assumptions_Log.md,Assumptions_Log,DEL-005-07,EST_DEL-005-07_2026-02-27_0547
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-07_2026-02-27_0547/QA_Report.md,QA_Report,DEL-005-07,EST_DEL-005-07_2026-02-27_0547
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-07_2026-02-27_0547/Risk_Register.md,Risk_Register,DEL-005-07,EST_DEL-005-07_2026-02-27_0547
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-01_2026-02-26_2239/Detail.csv,Detail,DEL-006-01,EST_DEL-006-01_2026-02-26_2239
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-01_2026-02-26_2239/Run_Context.md,Run_Context,DEL-006-01,EST_DEL-006-01_2026-02-26_2239
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-01_2026-02-26_2239/Assumptions_Log.md,Assumptions_Log,DEL-006-01,EST_DEL-006-01_2026-02-26_2239
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-01_2026-02-26_2239/QA_Report.md,QA_Report,DEL-006-01,EST_DEL-006-01_2026-02-26_2239
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-02_2026-02-27_0730/Detail.csv,Detail,DEL-006-02,EST_DEL-006-02_2026-02-27_0730
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-02_2026-02-27_0730/Run_Context.md,Run_Context,DEL-006-02,EST_DEL-006-02_2026-02-27_0730
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-02_2026-02-27_0730/Assumptions_Log.md,Assumptions_Log,DEL-006-02,EST_DEL-006-02_2026-02-27_0730
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-02_2026-02-27_0730/QA_Report.md,QA_Report,DEL-006-02,EST_DEL-006-02_2026-02-27_0730
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-03_2026-02-27_0700/Detail.csv,Detail,DEL-006-03,EST_DEL-006-03_2026-02-27_0700
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-03_2026-02-27_0700/Run_Context.md,Run_Context,DEL-006-03,EST_DEL-006-03_2026-02-27_0700
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-03_2026-02-27_0700/Assumptions_Log.md,Assumptions_Log,DEL-006-03,EST_DEL-006-03_2026-02-27_0700
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-03_2026-02-27_0700/QA_Report.md,QA_Report,DEL-006-03,EST_DEL-006-03_2026-02-27_0700
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-04_2026-02-27_0630/Detail.csv,Detail,DEL-006-04,EST_DEL-006-04_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-04_2026-02-27_0630/Run_Context.md,Run_Context,DEL-006-04,EST_DEL-006-04_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-04_2026-02-27_0630/Assumptions_Log.md,Assumptions_Log,DEL-006-04,EST_DEL-006-04_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-04_2026-02-27_0630/QA_Report.md,QA_Report,DEL-006-04,EST_DEL-006-04_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-04_2026-02-27_0630/Risk_Register.md,Risk_Register,DEL-006-04,EST_DEL-006-04_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-05_2026-02-27_0546/Detail.csv,Detail,DEL-006-05,EST_DEL-006-05_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-05_2026-02-27_0546/Run_Context.md,Run_Context,DEL-006-05,EST_DEL-006-05_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-05_2026-02-27_0546/Assumptions_Log.md,Assumptions_Log,DEL-006-05,EST_DEL-006-05_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-05_2026-02-27_0546/QA_Report.md,QA_Report,DEL-006-05,EST_DEL-006-05_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-06_2026-02-27_0630/Detail.csv,Detail,DEL-006-06,EST_DEL-006-06_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-06_2026-02-27_0630/Run_Context.md,Run_Context,DEL-006-06,EST_DEL-006-06_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-06_2026-02-27_0630/Assumptions_Log.md,Assumptions_Log,DEL-006-06,EST_DEL-006-06_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-06_2026-02-27_0630/QA_Report.md,QA_Report,DEL-006-06,EST_DEL-006-06_2026-02-27_0630
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-07_2026-02-27_0700/Detail.csv,Detail,DEL-006-07,EST_DEL-006-07_2026-02-27_0700
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-07_2026-02-27_0700/Run_Context.md,Run_Context,DEL-006-07,EST_DEL-006-07_2026-02-27_0700
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-07_2026-02-27_0700/Assumptions_Log.md,Assumptions_Log,DEL-006-07,EST_DEL-006-07_2026-02-27_0700
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-07_2026-02-27_0700/QA_Report.md,QA_Report,DEL-006-07,EST_DEL-006-07_2026-02-27_0700
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-08_2026-02-27_0730/Detail.csv,Detail,DEL-006-08,EST_DEL-006-08_2026-02-27_0730
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-08_2026-02-27_0730/Run_Context.md,Run_Context,DEL-006-08,EST_DEL-006-08_2026-02-27_0730
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-08_2026-02-27_0730/Assumptions_Log.md,Assumptions_Log,DEL-006-08,EST_DEL-006-08_2026-02-27_0730
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-08_2026-02-27_0730/QA_Report.md,QA_Report,DEL-006-08,EST_DEL-006-08_2026-02-27_0730
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-01_2026-02-27_0546/Detail.csv,Detail,DEL-007-01,EST_DEL-007-01_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-01_2026-02-27_0546/Run_Context.md,Run_Context,DEL-007-01,EST_DEL-007-01_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-01_2026-02-27_0546/Assumptions_Log.md,Assumptions_Log,DEL-007-01,EST_DEL-007-01_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-01_2026-02-27_0546/QA_Report.md,QA_Report,DEL-007-01,EST_DEL-007-01_2026-02-27_0546
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-02_2026-02-27_0600/Detail.csv,Detail,DEL-007-02,EST_DEL-007-02_2026-02-27_0600
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-02_2026-02-27_0600/Run_Context.md,Run_Context,DEL-007-02,EST_DEL-007-02_2026-02-27_0600
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-02_2026-02-27_0600/Assumptions_Log.md,Assumptions_Log,DEL-007-02,EST_DEL-007-02_2026-02-27_0600
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-02_2026-02-27_0600/QA_Report.md,QA_Report,DEL-007-02,EST_DEL-007-02_2026-02-27_0600
/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-03_2026-02-27_0630/Detail.csv,Detail,DEL-007-03,EST_DEL-007-03_2026-02-27_0630
