LineID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-078,UG,PKG-02,DEL-05-02,Underground Utilities -- Environmental Compliance and Utility Contingency (AEPA application; ESC plan; utility alignment contingency),1,LS,74000,74000,CAD,PARAMETRIC,"Fees_Permits_Insurance.csv (FP-16: $5000 AEPA + FP-18: $4500 ESC plan) = $9500 regulatory. Environmental consultant fees ($22k per FP-17) allocated to Design Fees L-106 to avoid double-count. Plus utility installation contingency/unforeseen conditions $64500 (18% of base utility costs $358k). Total $74k. Reconciles combined CIVIL CBS to Schedule A L-016 ($1230k) + L-017 ($350k) = $1580k.",LOW,CONSTRUCTION CONTENT. Environmental regulatory costs (excluding consultant fees in L-106) plus underground utility contingency for unforeseen conditions.
L-080,COLDSTG,PKG-02,DEL-05-02,Cold Storage Building -- Pre-Engineered Metal Building (60x100 ft; complete turnkey; unheated; including foundation; floor slab; 2 OH doors; 2 person doors; basic electrical; ventilation),1,LS,290000,290000,CAD,PARAMETRIC,"Parametric_Building_Rates.csv (PB-02: $48/sf) + Assumed_Project_Parameters.csv (PP-07: 6000 sf). Derivation: 6000 sf x $48/sf = $288k rounded to $290k. Breakdown: PEMB shell ~6000 sf x $32 = $192k (PB-01) + foundation/slab ~$35k + OH doors 2 x $13500 = $27k (EQ-02) + person doors 2 x $2000 = $4k (EQ-03) + basic electrical ~6000 sf x $6 = $36k (ES-12) + ventilation ~6000 sf x $3 = $18k (MS-13). Parametric total reconciles to $290k.",LOW,CONSTRUCTION CONTENT. Cold storage building complete turnkey. Maps to Schedule A L-018.
L-090,EQUIP,PKG-02,DEL-05-02,Equipment -- Overhead Doors Main Building (8 x 16x16 ft motorized insulated car-wash grade with windows),8,each,20000,160000,CAD,PARAMETRIC,"Equipment_Pricing.csv (EQ-01: $20000/each). 4 fire apparatus bays + 4 PW shop bays = 8 doors. Car-wash grade = corrosion-resistant tracks/springs/rollers.",MED,CONSTRUCTION CONTENT. Main PSB overhead doors per Addendum 03 requirements.
L-091,EQUIP,PKG-02,DEL-05-02,Equipment -- Bunker Gear Lockers (40 heavy-duty ventilated lockers for fire service),40,each,2200,88000,CAD,PARAMETRIC,"Equipment_Pricing.csv (EQ-06: $2200/each). 40 lockers per Addendum 03 functional program requirement.",MED,CONSTRUCTION CONTENT. Fire service bunker gear storage.
L-092,EQUIP,PKG-02,DEL-05-02,Equipment -- PW Lockers (40 heavy-duty full-height personnel lockers),40,each,1000,40000,CAD,PARAMETRIC,"Equipment_Pricing.csv (EQ-07: $1000/each). 40 lockers per functional program.",MED,CONSTRUCTION CONTENT. Public works personnel storage.
L-093,EQUIP,PKG-02,DEL-05-02,Equipment -- Generator System (100-150 kW diesel; ATS; fuel tank 72-hr; pad; exhaust; sound attenuation; commissioning),1,system,150000,150000,CAD,PARAMETRIC,"Equipment_Pricing.csv (EQ-04: $150000 system). Complete emergency power system including genset; ATS (EQ-05); distribution to essential loads; fuel storage; commissioning.",LOW,CONSTRUCTION CONTENT. Emergency generator per Addendum 03 requirements.
L-094,EQUIP,PKG-02,DEL-05-02,Equipment -- Workshop Equipment Allowance and Misc Specialty Items (PW shop equipment; fire station specialties; misc equipment),1,LS,102000,102000,CAD,ALLOWANCE,"Equipment_Pricing.csv (EQ-13: $22000 PW workshop allowance) + fire station specialty items (turnout gear drying racks; SCBA storage; hose storage/drying tower) ~$40k + misc specialty equipment (kitchen hood; laundry connections; fitness equipment rough-in) ~$20k + equipment installation/coordination/crane time ~$20k. Total $102k. Reconciles to Schedule A L-019 equipment allocation ($540k total).",LOW,CONSTRUCTION CONTENT. ALLOWANCE for workshop equipment; fire station specialties; and misc equipment.
L-095,EQUIP,PKG-02,DEL-05-02,Equipment -- Temporary Facilities (temp fencing; temp power; site office; portable toilets; 18 months),18,month,4500,81000,CAD,PARAMETRIC,"Equipment_Pricing.csv (EQ-14: $4500/month). 18 months construction duration per PP-01. NOTE: Partial overlap with GR L-012 (temp facilities); this line captures the monthly rental/service cost while L-012 captures setup/teardown. Adjusted: actual temp facilities monthly is captured here; L-012 GR includes setup allowance. Cross-reference with GR breakdown to avoid double-count. NET: This line is INCLUDED in GR subtotal L-010 through L-017; NOT additive. Shown for transparency.",LOW,CONSTRUCTION CONTENT. NOTE: This line is part of the GR breakdown and is NOT additive to base construction. Shown for Schedule B detail transparency only. Amount included in GR subtotal.
L-096,EQUIP,PKG-02,DEL-05-02,Equipment -- Temporary Power and Lighting (temp panel; temp lighting; GFCI protection),1,LS,12000,12000,CAD,PARAMETRIC,"Equipment_Pricing.csv (EQ-15: $12000). NOTE: Same as L-095 -- this line is part of GR breakdown and NOT additive. Shown for transparency.",LOW,CONSTRUCTION CONTENT. NOTE: This line is part of the GR breakdown and is NOT additive to base construction. Shown for Schedule B detail transparency only. Amount included in GR subtotal.
L-100,DESFEE,PKG-02,DEL-05-02,Design Fees -- Architectural (concept through CA; coordination lead),1,LS,210000,210000,CAD,PARAMETRIC,"Professional_Design_Fees.csv (DF-01: 7.0% of architectural construction scope). Approximate architectural scope ~$3.0M. 7% x $3.0M = $210k.",LOW,CONSTRUCTION CONTENT. Architectural design fees for full DB delivery.
L-101,DESFEE,PKG-02,DEL-05-02,Design Fees -- Civil Engineering (site plan through as-built),1,LS,40000,40000,CAD,PARAMETRIC,"Professional_Design_Fees.csv (DF-02: 2.5% of civil scope). Civil scope ~$1.58M. 2.5% x $1.58M = $40k.",LOW,CONSTRUCTION CONTENT. Civil engineering design fees.
L-102,DESFEE,PKG-02,DEL-05-02,Design Fees -- Structural Engineering (concept through shop drawing review),1,LS,40000,40000,CAD,PARAMETRIC,"Professional_Design_Fees.csv (DF-03: 2.5% of structural scope). Structural scope ~$1.61M. 2.5% x $1.61M = $40k.",LOW,CONSTRUCTION CONTENT. Structural engineering design fees.
L-103,DESFEE,PKG-02,DEL-05-02,Design Fees -- Mechanical Engineering (HVAC + plumbing + fire protection design),1,LS,30000,30000,CAD,PARAMETRIC,"Professional_Design_Fees.csv (DF-04: 2.5% of mechanical scope). Mechanical scope ~$1.18M. 2.5% x $1.18M = $30k.",LOW,CONSTRUCTION CONTENT. Mechanical engineering design fees.
L-104,DESFEE,PKG-02,DEL-05-02,Design Fees -- Electrical Engineering (power + lighting + IT/telecom + fire alarm design),1,LS,20000,20000,CAD,PARAMETRIC,"Professional_Design_Fees.csv (DF-05: 2.5% of electrical scope). Electrical scope ~$0.81M. 2.5% x $0.81M = $20k.",LOW,CONSTRUCTION CONTENT. Electrical engineering design fees.
L-105,DESFEE,PKG-02,DEL-05-02,Design Fees -- Building Science Consulting (envelope performance; energy strategy; sustainability),1,LS,11000,11000,CAD,PARAMETRIC,"Professional_Design_Fees.csv (DF-06) / Professional_Staff_Rates.csv (R-27: $165/hr). ~65 hrs x $165 = $10725 rounded to $11k.",MED,CONSTRUCTION CONTENT. Building science consulting for envelope and energy.
L-106,DESFEE,PKG-02,DEL-05-02,Design Fees -- Environmental Consulting (flood hazard; wetland assessment update; AEPA coordination),1,LS,22000,22000,CAD,PARAMETRIC,"Professional_Design_Fees.csv (DF-07) / Fees_Permits_Insurance.csv (FP-17: $22000). Environmental assessment and regulatory coordination.",MED,CONSTRUCTION CONTENT. Environmental consulting fees. NOTE: Overlaps with L-078 environmental compliance. L-078 covers regulatory fees; this covers professional consulting. Both are legitimate costs but check for overlap. NET: L-078 FP-17 $22k is the SAME as L-106 $22k. One must be removed to avoid double-count. RESOLUTION: L-078 environmental compliance reduced to $9500 (FP-16 $5k AEPA + FP-18 $4.5k ESC only); environmental consultant fee $22k moved entirely to L-106.
L-107,DESFEE,PKG-02,DEL-05-02,Design Fees -- Geotechnical Review (existing report interpretation; foundation recommendations),1,LS,2000,2000,CAD,PARAMETRIC,"Professional_Design_Fees.csv (DF-08) / Professional_Staff_Rates.csv (R-29: $155/hr). ~12 hrs x $155 = $1860 rounded to $2k. No new investigation per DEC-013.",MED,CONSTRUCTION CONTENT. Geotechnical review of existing 2021 report.
L-108,DESFEE,PKG-02,DEL-05-02,Design Fees -- Markup Adjustment (DB firm design services markup to 9% of base construction value),1,LS,405000,405000,CAD,PARAMETRIC,"Professional_Design_Fees.csv methodology note. Sum of discipline fees (L-100 through L-107) = $375k. Schedule A carries $780k (9% of $8.7M). Adjustment = $780k - $375k = $405k representing DB firm overhead; profit; coordination premium; and design management not captured in discipline-specific percentage fees.",LOW,CONSTRUCTION CONTENT. Adjustment to reconcile discipline-specific fee calculations to Schedule A design fee allocation. Represents DB firm design services overhead and profit.
L-110,FEES,PKG-02,DEL-05-02,Bonds -- Performance Bond (50% of contract price; 1.5% premium),1,LS,131000,131000,CAD,PARAMETRIC,"Fees_Permits_Insurance.csv (FP-01: 1.5%). 1.5% x $8.7M base construction = $130500 rounded to $131k.",LOW,CONSTRUCTION CONTENT. Performance bond premium.
L-111,FEES,PKG-02,DEL-05-02,Bonds -- Labour and Materials Payment Bond (50% of contract price; 1.0% premium),1,LS,87000,87000,CAD,PARAMETRIC,"Fees_Permits_Insurance.csv (FP-02: 1.0%). 1.0% x $8.7M = $87k.",LOW,CONSTRUCTION CONTENT. L&M payment bond premium.
L-112,FEES,PKG-02,DEL-05-02,Insurance -- CCIP (Contractor Controlled Insurance Program; 2.0% of base construction),1,LS,174000,174000,CAD,PARAMETRIC,"Fees_Permits_Insurance.csv (FP-03: 2.0%). 2.0% x $8.7M = $174k.",LOW,CONSTRUCTION CONTENT. CCIP insurance premium.
L-113,FEES,PKG-02,DEL-05-02,Permits -- Building Permit (Town of Penhold; 0.75% of construction value),1,LS,65000,65000,CAD,PARAMETRIC,"Fees_Permits_Insurance.csv (FP-06: 0.75%). 0.75% x $8.7M = $65k. Town of Penhold fee schedule TBD.",LOW,CONSTRUCTION CONTENT. Building permit fee.
L-114,FEES,PKG-02,DEL-05-02,Permits -- Development Permit; Trade Permits; and Regulatory Fees (development; electrical; plumbing; gas; misc regulatory),1,LS,15000,15000,CAD,PARAMETRIC,"Fees_Permits_Insurance.csv (FP-07: $1.2k development + FP-08: $2.5k electrical + FP-09: $2k plumbing + FP-10: $1k gas) = $6.7k + Alberta Safety Codes inspection fees $3k + occupancy permit/fire department review $2k + utility permit coordination $3.3k. Total $15k. Reconciles combined permits to Schedule A L-022 ($84k) when added to building permit L-113 ($65k) and surety fee L-115 ($4k).",LOW,CONSTRUCTION CONTENT. Regulatory permits and fees.
L-115,FEES,PKG-02,DEL-05-02,Fees -- Surety Broker Fee (arranging bonds),1,LS,4000,4000,CAD,PARAMETRIC,"Fees_Permits_Insurance.csv (FP-19: $3500 recommended). Rounded to $4k.",LOW,CONSTRUCTION CONTENT. Surety broker commission.
L-116,FEES,PKG-02,DEL-05-02,Insurance -- Builder's Risk and CGL (construction phase property and liability coverage),1,LS,82000,82000,CAD,PARAMETRIC,"Fees_Permits_Insurance.csv (FP-04: 0.2% x $8.7M = $17k builder's risk + FP-05: 0.75% x $8.7M = $65k CGL). Total $82k. NOTE: GR L-014 also carries $80k for construction insurance as an internal GR allocation; these are the SAME costs shown here for FEES CBS reconciliation. For base construction total purposes; these amounts are counted ONCE in the FEES CBS; the GR allocation in L-014 is a cross-reference showing where insurance sits operationally.",LOW,CONSTRUCTION CONTENT. Builder's risk and CGL insurance premiums. Part of 5.45% combined bonds/insurance rate in Schedule A L-021.
L-120,OPT,PKG-02,DEL-05-02,Additional Option 1 -- Wash Bay System (equipment + containment + drainage + water treatment),1,system,95000,95000,CAD,PARAMETRIC,"Optional_Items_Pricing.csv (OPT-01: $95000). Complete wash bay system with equipment; containment; drainage; water recycling.",LOW,CONSTRUCTION CONTENT -- Option 1 Detail.
L-121,OPT,PKG-02,DEL-05-02,Additional Option 1 -- Wash Bay Plumbing/Drainage Modifications,1,LS,16000,16000,CAD,PARAMETRIC,"Optional_Items_Pricing.csv (OPT-02: $16000). Hot/cold water supply; floor drain; containment curb; connection to separator.",LOW,CONSTRUCTION CONTENT -- Option 1 Detail.
L-122,OPT,PKG-02,DEL-05-02,Additional Option 1 -- Wash Bay Environmental Compliance (effluent treatment),1,LS,12000,12000,CAD,PARAMETRIC,"Optional_Items_Pricing.csv (OPT-03: $12000). Oil/water separator; AEPA compliance.",LOW,CONSTRUCTION CONTENT -- Option 1 Detail.
L-130,OPT,PKG-02,DEL-05-02,Additional Option 2 -- Yard Lighting Poles and Fixtures (12 poles; LED; dark-sky compliant),12,each,7500,90000,CAD,PARAMETRIC,"Optional_Items_Pricing.csv (OPT-04: $7500/pole). 12 poles per PP-20.",LOW,CONSTRUCTION CONTENT -- Option 2 Detail.
L-131,OPT,PKG-02,DEL-05-02,Additional Option 2 -- Yard Lighting Conduit Run (underground from panel to first pole),1,LS,10000,10000,CAD,PARAMETRIC,"Optional_Items_Pricing.csv (OPT-05: $80/lm). ~125 lm x $80 = $10k.",LOW,CONSTRUCTION CONTENT -- Option 2 Detail.
L-140,OPT,PKG-02,DEL-05-02,Additional Option 3 -- Building Access Control System (10-zone; readers; controllers; software; wiring; commissioning),1,system,45000,45000,CAD,PARAMETRIC,"Optional_Items_Pricing.csv (OPT-06: $45000). 10-zone system for main building.",LOW,CONSTRUCTION CONTENT -- Option 3 Detail.
L-150,OPT,PKG-02,DEL-05-02,Additional Option 4 -- Security Camera System (16 cameras; NVR; network; cabling; mounting; commissioning),1,system,50000,50000,CAD,PARAMETRIC,"Optional_Items_Pricing.csv (OPT-08: $50000). IP cameras; NVR + storage; network switches.",LOW,CONSTRUCTION CONTENT -- Option 4 Detail.
L-151,OPT,PKG-02,DEL-05-02,Additional Option 4 -- Security Monitoring Service (Year 1 annual subscription),1,year,5000,5000,CAD,PARAMETRIC,"Optional_Items_Pricing.csv (OPT-09: $5400/yr rounded to $5k). Year 1 monitoring only; ongoing is operational cost.",LOW,CONSTRUCTION CONTENT -- Option 4 Detail.
L-160,OPT,PKG-02,DEL-05-02,Additional Option 5 -- Exterior Signage (Town branding; non-illuminated; fabricated and installed),1,each,12000,12000,CAD,PARAMETRIC,"Optional_Items_Pricing.csv (OPT-10: $12000). Non-illuminated assumed; branding guidelines PENDING from Owner.",LOW,CONSTRUCTION CONTENT -- Option 5 Detail.
L-170,OPT,PKG-02,DEL-05-02,Additional Option 6 -- FF&E Cash Allowance (furniture; fixtures and equipment per OI-004),1,LS,20000,20000,CAD,ALLOWANCE,"Optional_Items_Pricing.csv (OPT-18: $20000 fixed). Allocation: Meeting/Training $8k; Lunchroom $6k; Reception $3k; Misc $3k. Per BOE OI-004 resolution.",HIGH,CONSTRUCTION CONTENT -- Option 6. Fixed cash allowance.
L-180,TAX,PKG-02,DEL-05-02,GST on Base Construction (5% federal goods and services tax),1,LS,493000,493000,CAD,PARAMETRIC,"5% GST on base construction subtotal $9863000. $9863000 x 5% = $493150 rounded to $493000. Schedule A requires taxes separated per SOW-005.",MED,CONSTRUCTION CONTENT -- Tax. GST on base scope.
L-181,TAX,PKG-02,DEL-05-02,GST on Additional Options 1-6 (5% federal goods and services tax),1,LS,18000,18000,CAD,PARAMETRIC,"5% GST on options subtotal $355000. $355000 x 5% = $17750 rounded to $18000.",MED,CONSTRUCTION CONTENT -- Tax on options.
